ra,dec,redshift,extinction_r
224.92624,11.703026,0.2484546,0.08070119
224.98689,11.653766,0.1212898,0.07916474
225.00631,11.74801,0.1227147,0.08000779
225.01338,11.658899,0.1220377,0.07907705
225.02284,11.681929,0.1232255,0.07973975
225.04207,11.725581,0.08893674,0.0806464
225.0471,11.625227,0.1193757,0.076593
224.98363,11.632504,0.2491743,0.07824522
213.89082,13.765807,0.1547203,0.05664226
213.95728,13.772531,0.1374938,0.05870631
214.03059,13.614647,0.1258764,0.05627212
224.69392,12.148057,0.03152358,0.08148577
224.70128,12.208473,0.09839074,0.07515123
224.7548,12.256335,0.09803358,0.07373368
224.77425,12.221875,0.1230862,0.07664226
224.78184,12.133354,0.1662817,0.08110452
224.82506,12.09314,0.08896543,0.08192662
224.83613,12.068251,0.097078,0.08217161
224.87027,12.151112,0.07301908,0.08039889
224.88076,12.108905,0.1228189,0.08197951
224.73755,12.147355,0.1234545,0.08168699
224.81585,12.254367,0.2504787,0.07585899
225.00634,12.206331,0.0722416,0.08289195
224.95119,12.200738,0.07281403,0.08171815
224.99613,12.160485,0.04725257,0.08471268
213.90914,14.146163,0.1974789,0.05531301
214.03657,14.03541,0.1267074,0.05934381
213.8822,12.238694,0.08786387,0.04675894
213.92433,12.208492,0.2721834,0.04777268
214.00846,12.249308,0.2725789,0.04785984
214.039,12.307869,0.2800255,0.04965632
224.72558,10.734484,0.20806,0.07764945
224.74211,10.68473,0.2939152,0.07864682
224.84192,10.672802,0.2068505,0.07810033
224.82076,10.687724,0.1224801,0.07893596
224.8257,10.58066,0.14337,0.07486111
224.8877,10.554819,0.1437846,0.0718749
214.0391,12.561964,0.0261602,0.04486292
214.05108,12.651296,0.1626164,0.04556059
224.73753,11.006132,0.09645994,0.07676549
224.7434,11.172817,0.2866649,0.07502633
224.84599,11.032151,0.04100887,0.07604171
224.8692,11.071605,0.122682,0.078147
224.89431,11.184093,0.1686726,0.08027957
224.94262,11.093275,0.1832512,0.08194704
224.94784,11.098404,0.03905731,0.0825102
223.59135,11.155688,0.1479416,0.07875816
223.6114,11.13515,0.05202053,0.07924534
223.61439,11.11043,0.07918238,0.07748204
223.70894,11.109343,0.1281713,0.07920232
210.02943,13.2813,0.1456704,0.06622629
210.08687,13.306346,0.07875264,0.06282174
210.13301,13.410379,0.07760268,0.06042904
210.11395,13.22074,0.2134712,0.06674236
210.28812,13.213147,0.1783726,0.06259848
210.32548,13.221427,0.2651592,0.06074865
223.60478,11.581085,0.0780746,0.0718722
223.65602,11.520605,0.1458937,0.07017373
223.70621,11.391876,0.07888813,0.08031669
223.75278,11.548963,0.262224,0.07181729
223.6901,11.41476,0.1456383,0.07936502
223.75822,11.527515,0.07944258,0.07187308
210.00942,13.786103,0.08870772,0.04022926
210.13461,13.789293,0.06346621,0.03832754
210.205,13.742584,0.1504635,0.04023394
210.21484,13.683727,0.06421546,0.04513497
210.32785,13.752477,0.1932509,0.03977421
210.27217,13.631363,0.064321,0.04973364
210.34278,13.668203,0.1045392,0.04903727
210.38002,13.704892,0.03947834,0.044266
223.59765,11.938799,0.2302792,0.0652218
223.53553,12.034726,0.1237254,0.07283167
223.52485,11.893798,0.1456167,0.06706778
223.57399,11.98018,0.06026676,0.0678297
223.60595,12.033501,0.05999248,0.06870411
223.62338,11.885931,0.1267479,0.06592377
223.65788,11.9427,0.08029187,0.06292757
223.72521,12.004645,0.05958752,0.06694816
223.75474,11.851603,0.1265435,0.06950738
223.75602,11.828221,0.152063,0.07158724
223.77518,11.855849,0.1243499,0.0687668
223.84022,11.891483,0.03231242,0.06737014
223.86062,11.811239,0.03175386,0.07063666
210.00544,14.275834,0.2089792,0.03798537
210.05315,14.241077,0.08272313,0.03618914
210.05733,14.147677,0.2478912,0.03792951
210.07404,14.238797,0.2177309,0.03555859
210.17563,14.206778,0.1270396,0.03939629
210.1662,14.07941,0.07851403,0.03865763
210.24162,14.141604,0.1007118,0.03714878
210.26535,14.195083,0.2489461,0.04053097
210.26929,14.16688,0.08966241,0.03888019
210.22561,14.209437,0.217715,0.04056438
210.34152,14.178629,0.09182972,0.04080582
210.3381,14.184553,0.1541165,0.0410066
210.3318,14.079562,0.1012107,0.03890876
210.33811,14.087294,0.1021273,0.03899374
210.35898,14.104371,0.1023068,0.03952423
223.51913,12.470633,0.2155675,0.07486674
223.66242,12.245284,0.07719767,0.076105
223.5207,12.294768,0.08064961,0.08315676
223.56573,12.288942,0.06537496,0.08240423
223.64674,12.254781,0.1232809,0.07765093
223.68084,12.419564,0.1219877,0.08269024
223.68827,12.435888,0.1936225,0.08196237
223.79381,12.305657,0.1231047,0.08423455
223.83236,12.39635,0.1242823,0.08956818
223.71688,12.431973,0.1239797,0.08297289
223.721,12.288841,0.07750464,0.08163409
223.76019,12.360861,0.06624076,0.08787501
223.78712,12.43124,0.120532,0.08641221
223.78426,12.296809,0.2338022,0.08317079
210.06289,14.561723,0.09096826,0.04143307
210.05102,14.60925,0.06466233,0.04108841
210.16743,14.640867,0.09964307,0.03785014
210.03149,14.639507,0.09964646,0.0407524
210.29606,14.555776,0.0648054,0.03603755
210.33809,14.540105,0.078673,0.03570031
210.38284,14.514952,0.1795511,0.03589058
223.5788,10.779332,0.02900514,0.07166893
223.61494,10.869302,0.03656554,0.07009616
223.55557,10.972456,0.05334497,0.07036078
223.53373,10.839697,0.1293725,0.06498383
223.55621,10.957223,0.05253822,0.06968877
223.58183,10.967172,0.08663985,0.07101802
223.55936,10.811811,0.04619161,0.06818707
223.65556,10.960662,0.1470347,0.07254724
223.68146,10.831181,0.0866969,0.07103345
223.71298,10.930924,0.1483807,0.07153136
223.70984,10.92597,0.1918496,0.0714635
223.70861,10.846079,0.1482394,0.07073735
223.80633,10.907132,0.1274066,0.0693139
223.80305,10.872755,0.1264424,0.07139105
223.81649,10.750825,0.0937367,0.07667746
223.8319,10.797463,0.1280971,0.07587123
223.80197,10.762721,0.09400989,0.07680554
223.51861,11.377494,0.09148563,0.07865856
223.56088,11.396848,0.1194338,0.07930148
223.58396,11.385214,0.1205981,0.0808446
223.60314,11.348955,0.1450988,0.08392752
223.52678,11.317612,0.2883276,0.08013456
223.61962,11.328497,0.1489252,0.0848891
223.61904,11.258273,0.1487672,0.08557983
223.63906,11.308623,0.09070625,0.0852143
223.70661,11.193182,0.1546338,0.08516932
223.76034,11.36226,0.2297243,0.07740596
223.82956,11.180312,0.02915801,0.08622975
223.54329,11.807886,0.1455523,0.07129172
223.68753,11.803179,0.05037693,0.07581446
223.68498,11.802025,0.05012688,0.07597139
223.74361,11.698969,0.03048256,0.07446816
223.74553,11.637049,0.07866468,0.07196707
223.78166,11.778195,0.1284087,0.07320982
223.85888,11.752022,0.1266742,0.07430647
223.8558,11.683093,0.1247833,0.07674485
223.56956,12.14169,0.1234974,0.06938174
223.60135,12.197216,0.06557745,0.07005814
223.60555,12.206006,0.1507655,0.07105545
223.66395,12.236684,0.07697503,0.07516884
223.66163,12.031886,0.07994878,0.06820776
223.59847,12.078172,0.1646207,0.06900664
223.77495,12.049243,0.05987939,0.07168777
223.78583,12.10045,0.1935093,0.07336676
223.80767,12.038316,0.2316746,0.07213759
223.52397,12.493412,0.0296955,0.07416228
223.5417,12.529085,0.05112485,0.07333389
223.55768,12.502038,0.02976766,0.07457355
223.57743,12.496013,0.05073212,0.0753918
223.64748,12.484509,0.1226725,0.07865882
223.84546,12.427621,0.1095568,0.08905663
223.5424,13.074284,0.09865469,0.06661655
223.52883,12.988361,0.2189753,0.06897838
223.60216,13.055276,0.2227792,0.07029484
223.60972,12.917813,0.1512852,0.06786672
241.06425,24.022329,0.110095,0.179664
241.13515,23.944492,0.03233099,0.1677368
241.0703,24.096631,0.1091849,0.1828907
241.24803,23.969941,0.0380228,0.1678382
241.2677,23.917136,0.05309584,0.1575942
241.23171,23.969622,0.03106872,0.1694723
241.2306,23.96541,0.05329788,0.1692541
241.21469,23.937358,0.03253755,0.1664558
241.23924,23.907628,0.03047689,0.1590132
241.21671,23.940806,0.03199841,0.1669416
241.24979,23.937208,0.1256533,0.1635619
241.22846,23.91876,0.03190613,0.1619662
241.25284,23.879101,0.03352033,0.1525322
241.21065,23.9749,0.03152038,0.1722654
241.24703,23.869795,0.02721571,0.1514941
241.2748,23.87425,0.03860405,0.1493321
241.27673,23.864985,0.03420863,0.1485268
241.27156,23.969962,0.2566122,0.1653733
241.33444,23.916165,0.08767905,0.150134
241.33273,23.915279,0.0325676,0.150183
241.35727,23.920335,0.02971494,0.148849
241.30093,23.852562,0.02958493,0.1465414
241.02414,24.583786,0.08903372,0.163241
241.10334,24.544554,0.2803398,0.166775
241.1177,24.448257,0.1474314,0.1574563
241.07691,24.382076,0.0331632,0.1620559
241.13243,24.444782,0.1768358,0.1576243
241.20836,24.458737,0.1065364,0.160339
241.23207,24.438241,0.1062643,0.1594763
241.16766,24.314894,0.08802112,0.1614838
241.28196,24.425923,0.089764,0.1607243
241.2256,24.478725,0.2664871,0.1619539
241.25299,24.353058,0.08931982,0.160716
241.23284,24.304095,0.03337838,0.1594699
241.23803,24.284954,0.08757085,0.1596469
241.33646,24.369607,0.08881292,0.1647079
241.33462,24.32383,0.08721635,0.1666633
241.36681,24.29953,0.08599495,0.1718435
241.32191,24.212913,0.1454281,0.1649323
241.37454,24.20485,0.03160869,0.1723197
241.01111,24.951328,0.1754296,0.1551183
241.12595,24.962099,0.08663338,0.1598913
215.57962,10.204976,0.2305086,0.06759545
215.49955,11.100125,0.02576149,0.08466996
215.43583,11.238701,0.2523614,0.07660336
215.53946,11.039293,0.1202442,0.08272916
215.52065,11.023702,0.2463066,0.08159836
215.38059,11.652555,0.1221243,0.06866694
215.56423,11.49531,0.1213136,0.07353848
229.70589,10.028289,0.05813493,0.103549
229.73422,10.01281,0.03315163,0.1008513
229.83258,10.041662,0.101069,0.1017026
229.86337,10.014034,0.05919498,0.1019934
215.46318,10.106582,0.1938009,0.064478
215.39511,10.518946,0.07917839,0.06117333
215.43304,11.018474,0.2241535,0.08075509
215.5238,10.965859,0.07792871,0.07723584
215.55504,10.852175,0.07829968,0.06773365
215.49367,11.409897,0.1373923,0.07802535
215.50392,11.38056,0.01646915,0.07684272
215.57906,11.383938,0.1203025,0.07685781
215.52133,11.710148,0.2502664,0.06539095
215.56839,11.653517,0.2243714,0.06367622
229.68866,10.015438,0.05872961,0.1024432
244.91001,21.418187,0.05976787,0.1440113
244.97926,21.465063,0.2236893,0.1423352
245.05931,21.258319,0.0913112,0.1485969
245.09028,21.271435,0.1736008,0.1432115
244.95814,21.962483,0.1218442,0.1609662
244.90901,21.997912,0.1040764,0.1674224
244.9028,21.985918,0.1432145,0.1667568
244.90582,21.825169,0.1034642,0.1604899
244.90263,21.812782,0.10039,0.1612775
244.96588,21.867582,0.1207117,0.155211
244.97816,21.873221,0.1207429,0.154286
245.07742,22.297975,0.1194345,0.1421378
244.9185,22.942352,0.06398091,0.1701891
245.06769,22.946647,0.2622462,0.1562367
245.03361,23.488707,0.08469817,0.1562847
244.96672,24.029977,0.1717183,0.1515268
244.91435,24.409984,0.1398902,0.1489715
244.91481,24.271249,0.06493443,0.1531542
244.8986,24.204539,0.06721707,0.1551456
244.9331,24.173934,0.06750692,0.1556802
245.01603,24.20599,0.06727095,0.159374
245.0834,24.113574,0.0684956,0.1565754
245.06023,24.270822,0.06436336,0.165103
245.03969,24.224959,0.06505856,0.1617464
245.00443,24.097596,0.0635706,0.1521823
245.0731,24.134884,0.0929867,0.1563153
245.08591,24.153654,0.06581567,0.1572981
244.98207,24.818801,0.0945961,0.1427908
244.94489,24.810493,0.0882606,0.1422432
244.89366,24.736141,0.06337126,0.1467636
244.90114,24.728621,0.1036844,0.1471429
244.95165,24.788572,0.216678,0.1439141
244.92098,24.702746,0.1113178,0.1481091
245.05026,24.839528,0.08838318,0.1445541
244.98573,24.744489,0.08812185,0.1456161
244.93709,24.656651,0.06281823,0.1470995
244.95111,24.671229,0.1048513,0.1471097
244.96394,24.684155,0.0643692,0.1467578
245.04255,24.777271,0.08836731,0.144516
245.09671,24.650106,0.0952905,0.136641
245.01438,24.724449,0.08838019,0.1440276
245.09378,24.660092,0.0963036,0.1365807
245.09276,24.621251,0.09588125,0.1376925
245.07388,24.575153,0.06558787,0.1394439
244.97487,24.613464,0.06510828,0.1452274
244.9218,24.63619,0.06467829,0.1465651
244.9204,24.572323,0.06433598,0.1450112
244.91927,24.559557,0.06509033,0.1447463
244.96421,24.579788,0.0634565,0.1444858
244.95283,24.55559,0.06218716,0.1440166
244.94607,24.558892,0.06372668,0.1442533
244.99192,24.597612,0.09654402,0.1440825
244.96264,24.539408,0.06391127,0.1436368
244.98626,24.558338,0.06358083,0.142999
244.9273,24.476925,0.06449233,0.1458263
244.96346,24.481432,0.06089716,0.1455937
245.03336,24.574041,0.08870597,0.1413292
245.05023,24.534031,0.06360728,0.1410826
245.05488,24.448732,0.09518974,0.147611
245.04663,24.385186,0.1041953,0.153183
244.95312,24.396925,0.06193884,0.149786
245.09178,24.33861,0.148278,0.1637199
245.08715,24.323058,0.08843905,0.1647333
245.03156,24.990361,0.04797842,0.1468497
245.00059,24.929053,0.07426783,0.1431639
215.37636,11.844516,0.06881823,0.0709449
215.52647,11.743931,0.2036083,0.0668439
215.42585,11.790404,0.1613284,0.07241769
215.42482,11.759131,0.1609559,0.07095212
215.4414,11.796267,0.1621298,0.07292561
215.47332,11.808173,0.1297369,0.0727897
215.57,11.807767,0.05457225,0.07021485
215.45336,12.778289,0.1315717,0.04587159
215.50033,12.639001,0.07797895,0.04768153
215.39262,12.69909,0.2943656,0.05066548
215.5605,12.679634,0.07896291,0.04550925
215.41104,13.163436,0.2010848,0.04973421
215.4176,13.019187,0.1639405,0.04430933
215.53053,13.071066,0.05327393,0.04835982
215.37337,13.605224,0.04204535,0.05400455
215.40316,13.630297,0.1570286,0.05345106
215.47421,13.566314,0.1567346,0.05367455
215.51604,13.447006,0.1569778,0.05080745
215.56282,13.611261,0.1576796,0.05063798
215.54686,13.484068,0.1965916,0.0512853
215.54556,13.845197,0.1127984,0.04973042
229.66778,10.473048,0.1240798,0.09920278
229.75942,10.410307,0.1241348,0.09406016
229.66367,10.539249,0.1642365,0.1000101
229.89283,10.383318,0.1805026,0.09279312
229.89215,10.401369,0.1772141,0.0925499
229.79701,10.418375,0.1128998,0.09316785
229.82588,10.403876,0.1816077,0.09225695
229.8853,10.526239,0.1802116,0.1005396
229.86853,10.380594,0.1242511,0.09270179
229.87655,10.407599,0.1004796,0.09264487
229.92329,10.524536,0.1621768,0.09981275
229.84694,10.445571,0.02979675,0.09410001
229.96618,10.513017,0.1805463,0.0984473
229.99113,10.363314,0.1604051,0.09097397
229.98058,10.486525,0.2382046,0.09634028
229.81025,10.900453,0.09752971,0.09171298
229.79386,10.811763,0.09965216,0.09226961
229.80582,10.787982,0.129045,0.09209114
229.82692,10.862731,0.08521533,0.09354134
229.82258,10.828406,0.1237468,0.09289677
229.74122,10.83766,0.07491229,0.09224554
229.94069,10.881743,0.2518861,0.1019161
229.6353,11.245636,0.1292566,0.08524213
229.654,11.243507,0.1298592,0.08533031
229.98517,11.163849,0.1853717,0.08779352
215.47734,12.079363,0.06833158,0.0652665
229.64068,10.172434,0.1389295,0.1005181
229.77737,10.226436,0.1013001,0.09612941
229.83144,10.233771,0.07636643,0.09772667
229.95849,10.202707,0.283122,0.1031856
229.98847,10.100975,0.1803227,0.1083143
229.97761,10.217874,0.2835459,0.1014684
215.38063,12.944802,0.1001824,0.04473574
215.52067,12.892872,0.1362991,0.04965763
229.83582,10.75042,0.1898291,0.09164017
229.84053,10.701242,0.03354644,0.09326325
229.90469,10.559266,0.06803009,0.1010731
229.98117,10.535816,0.2188475,0.09991009
215.42001,13.23392,0.01711124,0.05290715
215.45389,13.317413,0.1191962,0.04972996
215.57887,13.370441,0.1080445,0.04978283
229.66778,11.140151,0.1398063,0.08456573
229.68981,11.15657,0.1312946,0.08541938
229.70628,11.17478,0.1276712,0.08630479
229.85535,11.054538,0.01082364,0.09149227
229.8491,11.000205,0.1280946,0.09082159
215.4031,13.809113,0.09743854,0.05193004
215.56137,13.673124,0.1299234,0.05038606
229.64016,11.6145,0.08607588,0.08901816
229.64764,11.61526,0.08548756,0.08899044
229.68731,11.612481,0.1469847,0.08885983
229.68171,11.558005,0.06548566,0.08878312
229.73921,11.628942,0.0982879,0.08805849
229.71766,11.512712,0.06584696,0.08698852
229.80141,11.459712,0.07511766,0.08685702
229.8661,11.415607,0.2734827,0.08777593
215.42168,14.207317,0.1535055,0.05070793
215.46971,14.162543,0.0756849,0.04706777
229.78972,11.854296,0.09759825,0.09440244
229.99954,11.869361,0.1238623,0.1019876
244.989,22.152037,0.04510126,0.1545323
244.94991,22.080201,0.1937232,0.1633447
212.92846,12.265316,0.2307664,0.05219031
212.96915,12.391486,0.1157973,0.0541741
225.48248,10.470833,0.0955732,0.07262594
225.55905,10.645446,0.07435834,0.08066474
225.55146,10.493651,0.1491671,0.07597809
225.65541,10.614727,0.2051989,0.07558353
225.50414,10.500468,0.07877432,0.07466107
225.63021,10.512402,0.1472284,0.07571186
225.67136,10.602361,0.1353492,0.07453823
225.74105,10.485404,0.1245239,0.0651296
225.7306,10.419426,0.1483328,0.06169445
225.8055,10.525535,0.1551437,0.06597801
225.86688,10.600107,0.04061292,0.07118531
225.86542,10.601118,0.04078473,0.07119279
225.86527,10.389268,0.1675162,0.0606951
225.82712,10.52896,0.2033347,0.0662567
225.82176,10.457908,0.1241364,0.06086984
212.81444,12.726739,0.1532084,0.05181847
212.79347,12.902483,0.2279759,0.0528026
212.90878,12.750139,0.1886935,0.05051081
212.95173,12.791821,0.1088882,0.05233732
212.97149,12.718795,0.1401916,0.05102627
225.4929,11.027664,0.1510037,0.09056104
225.62886,10.937543,0.07362601,0.0814299
225.65965,10.944404,0.07458895,0.08163431
225.83822,10.850647,0.03659235,0.07961887
225.73311,10.943987,0.08594653,0.08279439
225.76185,10.855776,0.09551191,0.07899151
225.86598,10.849736,0.169619,0.07925395
212.90372,13.287946,0.1255224,0.05341633
225.60978,11.306975,0.09477217,0.08680508
225.62476,11.384556,0.1700845,0.08367934
225.61417,11.285673,0.1696046,0.08827615
225.64073,11.281948,0.1748649,0.0883745
225.67284,11.346312,0.1658641,0.08460054
225.70341,11.377787,0.0743687,0.08464038
225.72344,11.359471,0.1729229,0.0857144
225.71466,11.47335,0.2803426,0.08449288
225.69442,11.320997,0.07421876,0.08548625
225.81176,11.409067,0.2294179,0.08869215
225.83928,11.308958,0.1149092,0.08992606
225.81103,11.271691,0.1238269,0.09149896
225.81723,11.299531,0.2049756,0.09015152
212.79169,13.657586,0.1260371,0.05247416
212.79423,13.611609,0.1623788,0.05226449
212.80244,13.635716,0.143914,0.05181771
212.81431,13.68037,0.1397522,0.05157794
212.83306,13.643429,0.13696,0.05011917
212.93107,13.55209,0.1282896,0.0475113
212.97453,13.717141,0.1679139,0.04809685
225.53415,11.761496,0.07327083,0.08907954
225.56814,11.917581,0.0322267,0.09669117
225.58298,11.862181,0.03353357,0.09740178
225.6016,11.87082,0.0733589,0.09865319
225.62435,11.894344,0.09463385,0.09895756
225.63445,11.796426,0.1706782,0.09483728
225.66735,11.901219,0.03153241,0.09686545
225.67653,11.727158,0.1159428,0.09423973
225.66822,11.843058,0.2790216,0.09687375
225.70532,11.746657,0.02912482,0.09613837
225.74196,11.850473,0.07396764,0.09726468
225.80123,11.861093,0.1253392,0.09735781
225.79143,11.771697,0.0740834,0.09698901
225.87002,11.680405,0.2998727,0.09062911
212.85795,14.131628,0.02531605,0.05004489
212.85142,14.034407,0.07885891,0.05426884
212.88745,14.140221,0.1494789,0.04973095
212.97127,14.048207,0.1487547,0.05162802
212.97084,13.977086,0.07934175,0.05625562
212.8999,14.002613,0.285498,0.05541191
225.4944,12.353633,0.1422837,0.0860976
225.54997,12.336965,0.1100784,0.08609627
225.50902,12.205925,0.1548959,0.09140744
225.59623,12.306146,0.2066925,0.08470972
225.74923,12.114762,0.1186683,0.08561812
225.80144,12.198654,0.1717339,0.08495907
225.806,12.191992,0.2055083,0.08511715
225.81559,12.262952,0.1252998,0.08474799
225.80295,12.162885,0.2034184,0.08439505
225.86314,12.210695,0.1731876,0.08842827
225.79838,12.121031,0.205896,0.0836257
212.87176,14.551242,0.05904577,0.05393381
212.9208,14.519888,0.05948018,0.05657294
225.52983,12.748765,0.2981497,0.09490961
225.49383,12.593598,0.2984324,0.09772002
225.64807,12.666539,0.1244671,0.09850489
225.64767,12.555235,0.1251843,0.09927146
225.71305,12.75803,0.1243119,0.08588521
225.61593,12.629535,0.2990905,0.1007305
225.69401,12.551083,0.1237678,0.09857217
225.71273,12.601938,0.1243806,0.09908314
225.72316,12.612996,0.07572953,0.09811668
225.73888,12.679104,0.1235225,0.09301779
225.75867,12.69918,0.1241588,0.09064929
225.75813,12.673947,0.1253076,0.09255732
225.77571,12.630735,0.1243543,0.09414976
225.79746,12.670417,0.1241061,0.09080901
225.85175,12.702411,0.1813494,0.08665113
239.88749,24.759053,0.1712513,0.1695693
240.1195,24.567587,0.1523962,0.1503665
240.05547,24.458141,0.04243616,0.1508527
240.1096,24.536642,0.1096459,0.1501745
240.21757,24.416861,0.286807,0.144083
240.09906,24.909132,0.2692177,0.1504121
240.12899,24.924143,0.2640796,0.1478897
239.82884,22.461686,0.1165451,0.1254764
239.83327,22.435272,0.1164856,0.1214838
239.83994,22.391494,0.1166696,0.1171164
239.97391,22.560256,0.1065222,0.1317957
239.96397,22.481875,0.05171528,0.1299237
240.02261,22.403838,0.05161755,0.1268921
240.01942,22.405182,0.05153181,0.1268417
240.17095,22.397504,0.01793263,0.1229294
240.22088,22.325923,0.1784614,0.1179504
240.13125,22.251244,0.1730938,0.1225309
239.87601,23.055583,0.07440546,0.1233687
240.08876,22.842979,0.1069517,0.1152771
240.19382,22.884489,0.112748,0.1118149
239.91326,23.506725,0.08753689,0.1505729
239.96816,23.469384,0.08803876,0.1585678
239.99964,23.300224,0.04526891,0.1360298
239.98868,23.277886,0.04595054,0.1336596
239.85686,23.997651,0.1399542,0.1495583
240.05349,23.939679,0.04641487,0.1490506
240.21581,23.87777,0.04678199,0.1434442
240.19969,23.770559,0.1554803,0.1417337
239.94325,24.469611,0.1340065,0.1534792
239.88388,24.401726,0.07478061,0.1487069
240.00678,24.355682,0.178268,0.1484761
240.07492,24.436176,0.04228862,0.1492098
239.94168,24.29871,0.2891715,0.1518651
240.22044,24.155292,0.1791759,0.1454932
239.83725,23.79198,0.08765024,0.1395593
240.00228,23.70983,0.1736559,0.1341463
239.98766,24.162413,0.1095644,0.1503671
240.04063,24.084513,0.05604259,0.1517302
240.12679,24.049921,0.03991308,0.1515481
240.01908,24.121126,0.2670973,0.1521299
240.15621,24.046794,0.05629403,0.1513301
240.18209,24.054488,0.08787223,0.1503405
240.19457,23.914746,0.04620555,0.1472793
240.14055,23.971742,0.04701688,0.1519542
239.81943,21.016448,0.2502765,0.1383837
239.82477,20.972391,0.1416129,0.1342455
239.92064,20.961309,0.08870254,0.1417062
239.93157,20.900308,0.01374456,0.137529
240.09977,20.849079,0.01612832,0.1675088
239.85563,21.383186,0.1154864,0.1602552
239.94046,21.39944,0.1154225,0.1647253
239.99256,21.298138,0.04952407,0.1517904
240.02809,21.310346,0.03229021,0.1543299
240.15602,21.316328,0.1224705,0.156396
240.11648,21.172007,0.04757493,0.1482118
240.13759,21.139068,0.1341315,0.1493365
239.96405,21.887859,0.117524,0.150116
240.00998,21.656073,0.04698097,0.1612342
240.03224,21.645852,0.08608475,0.1606934
240.01559,21.66134,0.05192562,0.1604779
240.02684,21.844795,0.177505,0.1450205
240.08591,21.719978,0.1759573,0.1530378
240.10057,21.73027,0.07121377,0.1524653
240.06077,21.627153,0.05011119,0.160944
240.18752,21.747049,0.1099781,0.1516893
239.8257,22.262217,0.1780789,0.1274671
239.89004,22.230499,0.1287017,0.1317735
239.88857,22.187176,0.1065119,0.1364596
239.92348,22.203895,0.2355899,0.1344846
240.11026,22.083702,0.05063027,0.1352104
240.15787,22.131092,0.074585,0.1292299
239.90752,22.643911,0.1384902,0.1254093
239.55986,22.57985,0.2207514,0.1382885
239.68039,22.510395,0.1385344,0.1307912
239.76023,22.444636,0.1902167,0.1230901
239.46771,23.183316,0.2411593,0.1285116
239.70622,23.159373,0.04565728,0.1413979
239.67577,23.046092,0.2566615,0.1334273
239.76434,23.141365,0.1931843,0.1408849
239.70891,22.996158,0.1110751,0.128577
239.78604,23.091408,0.2425391,0.133823
239.45129,23.785725,0.1721857,0.1286807
239.55737,23.583756,0.1396153,0.1416795
239.57123,23.534531,0.1384678,0.1475868
239.57641,23.51831,0.1391166,0.1476352
239.7593,23.427155,0.1802182,0.1437302
239.81899,23.373762,0.1730559,0.1525883
239.58347,24.212201,0.1659923,0.1444253
239.59,23.985056,0.1888759,0.1420572
239.81558,24.058772,0.1516401,0.146192
239.7642,23.940054,0.1817943,0.1470525
239.55265,24.506032,0.1850787,0.1497871
239.75476,24.513543,0.1851433,0.158835
239.81483,24.497715,0.1402307,0.1597148
239.63738,23.241024,0.06967527,0.1413163
239.42672,24.008954,0.05632446,0.1331621
239.59446,23.810004,0.05695498,0.1332825
239.54189,23.943935,0.07094175,0.1353745
239.65108,23.855694,0.0558779,0.138206
239.64316,23.723277,0.1388569,0.1335459
239.46062,24.421975,0.1399145,0.1486222
239.75683,24.2113,0.05455918,0.1409673
239.74637,21.042226,0.08865403,0.1349437
239.80017,20.973036,0.06656124,0.1327366
239.43215,21.553357,0.1740134,0.1589491
239.46832,21.556852,0.1712482,0.1573558
239.57524,21.598423,0.1765276,0.1626143
239.53885,21.42885,0.08876922,0.143417
239.47726,21.556266,0.1728365,0.1565011
239.51417,21.618825,0.1966127,0.1636627
239.5246,21.611719,0.1733431,0.1630898
239.5013,21.549316,0.1744913,0.1539993
239.4795,21.505342,0.1727877,0.1499997
239.55375,21.623877,0.08772577,0.1638158
239.5681,21.558235,0.1730195,0.156468
239.57058,21.554188,0.1730357,0.1561261
239.56599,21.425158,0.1671248,0.1429683
239.61878,21.512832,0.194694,0.1566058
239.51828,21.481609,0.1739283,0.1469982
239.5956,21.380624,0.1729697,0.1390574
239.70294,21.439642,0.1957657,0.1529323
239.73457,21.375967,0.1714859,0.1411363
239.81725,21.438794,0.1154428,0.1691867
239.5247,22.049556,0.107319,0.143814
239.49278,22.113173,0.08790898,0.1373829
239.51238,21.982343,0.1952358,0.1521367
239.47915,22.073801,0.137585,0.1403057
239.49627,22.050177,0.08782551,0.1428135
239.49452,22.027606,0.2449366,0.1454031
239.62541,21.883556,0.04040145,0.1631642
239.61532,21.864625,0.06921703,0.1645404
239.57599,22.014916,0.2331785,0.1478741
239.66633,21.853488,0.08520091,0.1630458
239.66526,21.838112,0.04174763,0.164659
239.75342,21.921103,0.1739558,0.1540235
239.79487,21.919542,0.09077711,0.1522234
239.73611,21.861023,0.2115443,0.1536115
239.46197,22.548738,0.2036524,0.1455356
239.47831,22.38739,0.1074714,0.138749
239.55127,22.489244,0.08867738,0.13479
239.54807,22.443144,0.1653332,0.1320423
239.55261,22.357529,0.1070099,0.1294467
239.48779,22.472479,0.2609758,0.1404792
239.6246,22.424828,0.08936562,0.1261823
239.71047,22.399086,0.1284265,0.122711
239.66022,22.451145,0.08812211,0.1268114
239.70693,22.272066,0.105879,0.1263415
239.50561,23.025093,0.1139499,0.1364452
239.51166,22.945946,0.0450256,0.1362403
239.54452,22.909646,0.06784941,0.1365769
239.59348,22.904283,0.04545642,0.1326966
239.63001,22.902141,0.04551041,0.1302465
239.72739,22.779328,0.08737414,0.1218602
239.80805,22.819266,0.1607436,0.1162914
239.57239,23.450443,0.05692068,0.1442761
